id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
6426,423960668883021824,1389915074,Самая честная реклама технической поддержки Билайна,0,,,,,,
6427,423967769122467840,1389916767,билайн как узнать свой пин код http://t.co/b7BAKH8z3M,0,,,,,,
6428,423972104350867456,1389917801,билайн услуга домашний регион как отключить http://t.co/Qqfr77zCK1,0,,,,,,
6429,423973149550444544,1389918050,". . . Неа:) не проще! Да и за муж рановато:)                              кстати,не знаешь как можно на билайне настроит",0,,,,,,
6430,423973227132903425,1389918069,"RT @wucesufunyw: . . . Неа:) не проще! Да и за муж рановато:)                              кстати,не знаешь как можно на билайне настроит",0,,,,,,
6431,423978458461396992,1389919316,"В ответ на введение компанией Билайн услуги ""Позвони мне"" компания МТС вводит услугу ""Сам позвони!""",0,-1,,,,,
6432,424040650070183936,1389934143,"Когда придет счастье и я перейду на кабельный интернет, обещаю с кайфом изрубить билайновский модем топором!!!((((((",-1,,,,,,
6433,424042020517072896,1389934470,Фотоконкурс Билайн 2014 «Звезда Мини-диско» | Конкурсы онлайн http://t.co/c8ETXKI0r6,0,,,,,,
6434,424043843550707712,1389934905,Скачать Базу данных билайн 2013 http://t.co/x41fTBlw22,0,,,,,,
6435,424045010334797824,1389935183,#как отвязать планшет от билайна http://t.co/1Wu8A2zRcL,0,,,,,,
6436,424046387945144320,1389935511,как настроить билайн интернет  - билайн интернет телефон поддержки в Казахстане #appitme,0,,,,,,
6437,424047483681923072,1389935773,как с билайна на мтс перевести деньги http://t.co/D79nXq8gHJ,0,0,,,,,
6438,424057460224061440,1389938151,билайн как набрать оператору http://t.co/3fw5vwxJ2l,0,,,,,,
6439,424058293498429440,1389938350,"@_Beeline_kz я была у стоматолога, братишка говорит что не звонили, и на телефоне нет пропущенных",0,,,,,,
6440,424067643587723264,1389940579,По сути мой номер перенесли в Билайн. По крайней мере местные звонки и смс работают. Немного позднее проверю остальные сервисы.,1,,,,,,
6441,424068427754377216,1389940766,"Новая акция для абонентов БиЛайн: Набери со своего мобильного [02k, громко скажи: [В Кремле бомбаk, представься, и полосатые вещи станут тво",0,,,,,,
6442,424069343756828672,1389940985,"@Beeline_RUS интернет у всех одинаковый, а сервис у вас говно!",-1,,,,,,
6443,424070000576442368,1389941141,"@Beeline_RUS перешел к вашим конкурентам, которые отвечают на звонки пользователей в течении минуты!",-1,,,,,,
6444,424072819312316416,1389941813,"Женя Любич спела для Билайн.
Телеком-оператор «Билайн» запустил рекламную кампан...  http://t.co/sgfTxrqI95",0,,,,,,
6445,424080309949591552,1389943599,"@Beeline_RUS Скажите пожалуйста, сколько стоит отправка SMS на +3223. Москва, Всё Включено Максимальный (постоплата)",0,,,,,,
6446,424081172231360512,1389943805,RT @qojpraso: Корпоративные тарифы Билайн,0,,,,,,
6447,424081632782323712,1389943914,"@iSatelit Здравствуйте! Подскажите, пожалуйста, это короткий номер или начало международного? #билайн",0,,,,,,
6448,424081999591391232,1389944002,Оплатить услуги более 500 компаний можно средствами со счета «Билайн»,0,,,,,,
6449,424082657853837312,1389944159,"Народ! Как на билайн получить ""обещанный платеж""? Забыла деньги закинуть на телефон",0,,,,,,
6450,424096742506635264,1389947517,"@DartGrimr Владислав, здравствуйте! Уточните, пожалуйста, что произошло? #билайн",0,,,,,,
6451,424101578002284544,1389948670,"@bonitta128 Здравствуйте! Подскажите, пожалуйста, проблему постоянно наблюдаете? #билайн",0,,,,,,
6452,424106198561210368,1389949771,Проработал в Билайне 7 месяцев. Что по вашему мнению сделано хорошего и что плохого?,0,,,,,,
6453,424111372025495552,1389951005,"RT @nuoyuvre: Компании МТС и Билайн объединились, теперь у них новый логотип ""Пчела с большими яйцами""",0,0,,,,,
6454,424112510581501952,1389951276,"@shumilov Спасибо за уточнение. Мы направили информацию на проверку, наши сотрудники свяжутся с Вами в ближайшее время. #билайн",0,,,,,,
6455,424113458028617728,1389951502,билайн как активировать симку http://t.co/TP8Mk4D53W,0,,,,,,
6456,424114235296067584,1389951688,"@ZhukovskyD Мы передали Ваш запрос техническим специалистам. Как только вопрос будет решен, мы уведомим Вас дополнительно. #билайн",0,,,,,,
6457,424114356536610818,1389951716,билайн как отключить услугу пакет трех услуг http://t.co/ND4GHlYbt0,0,,,,,,
6458,424115400633118721,1389951965,"Когда ты являешься пиарщиком какой-то компании, то ты обычно или Саша Мегафон, или Аня Билайн",0,,0,,,,
6459,424115681118789632,1389952032,как выйти на оператора билайна http://t.co/oAtYdh5WSa,0,,,,,,
