id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
208,615834710275670000,1435661411,RT @jasonuxefodor: http://t.co/MbWOEmun2S #Оформить кредитную карту в мтс,,0,,,,,
210,615835632817020000,1435661631,"RT @wayne45281: Max Payne 2 будет осуществляться в сети МегаФон обеспечил хорошую техническую документацию, без каких-то",,,1,,,,
212,615836032957820000,1435661726,"Билайн без предупреждения на сутки отрубил интернет. Ну,хоть полы помою.",-1,,,,,,
213,615836120744640000,1435661747,МТС обвиняется в нарушении закона о рекламе http://t.co/KYRfFcunNL,,-1,,,,,
214,615836338001220000,1435661799,Минюст США просит заблокировать счета МТС и Вымпелкома http://t.co/pJiob011J0,-1,-1,,,,,
215,615836561263980000,1435661852,Минюст США просит заблокировать счета МТС и Вымпелкома http://t.co/PGMdTGrsJg @newsdaily_ukr,-1,-1,,,,,
216,615836559695310000,1435661852,"RT @mishka_smirnov: Всё никак не успокоятся, упыри: Минюст США попросил заблокировать счета МТС и «ВымпелКома» http://t.co/Yb4PLbDjIW",-1,-1,,,,,
217,615837538352150000,1435662085,Оператор @BeelineKG улучшил условия безлимитных тарифов http://t.co/QJAM3y32VB,1,,,,,,
218,615837985557250000,1435662192,"#объявления Специалист по продажам (МТС, Билайн, Мегафон): Вакансии 35000 руб. --- Мы - официальный… http://t.co/Mr38zhUmsH #vacansia",0,0,0,,,,
219,615838333332110000,1435662275,«Ростелеком» обеспечил бесперебойную видеотрансляцию ЕГЭ-2015: «Ростелеком» обеспечил бесперебой... http://t.co/jTYMuK5hPO #Кубань,,,,,1,,
220,615838600580700000,1435662338,RT @ooggoonet: Минюст США просит заблокировать счета МТС и Вымпелкома http://t.co/PGMdTGrsJg @newsdaily_ukr,-1,-1,,,,,
221,615838599725100000,1435662338,http://t.co/VvEE8tulo1 #Как кредитует мтс,,0,,,,,
222,615839969966450000,1435662665,RT @kennethoqakajax: http://t.co/TciPWZpE0C #Оформить кредитную карту онлайн мтс,,0,,,,,
223,615840521286720000,1435662796,"Минюст США просит заблокировать счета МТС и ""Вымпелкома"" http://t.co/DAxrPDyBDa с помощью @dw_russian",-1,-1,,,,,
224,615842029369720000,1435663156,«Ростелеком» отметил 10-летний юбилей перевода абонентов на семизначную систему номеров: 2 июля 2005 года в Новосибирске был осуществлен…,,,,,0,,
225,615842255417420000,1435663210,Beeline улучшил условия безлимитных тарифов http://t.co/d0bHxgg8qc,1,,,,,,
226,615843500756590000,1435663507,Минюст США планирует заблокировать счета МТС и «ВымпелКома» http://t.co/oL9hQhpWod,-1,-1,,,,,
227,615843500358110000,1435663506,Минюст США планирует заблокировать счета МТС и «ВымпелКома» http://t.co/rQvymQCIN8,-1,-1,,,,,
228,615843499443790000,1435663506,Минюст США планирует заблокировать счета МТС и «ВымпелКома» http://t.co/hHbp9xCrqN,-1,-1,,,,,
229,615843855670380000,1435663591,"Именно у меня дома МТС не ловит.
А в других местах ловит.
Не честно.",,-1,,,,,
231,615844416067080000,1435663725,Управляем контактами на Билайне http://t.co/NsetLduD5e,0,,,,,,
233,615845037713150000,1435663873,Минюст США планирует заблокировать счета МТС и «ВымпелКома»,-1,-1,,,,,
234,615845801990840000,1435664055,#World Минюст США планирует заблокировать счета МТС и «ВымпелКома»  #News,-1,-1,,,,,
235,615845800883520000,1435664055,"#ff_ru Минюст США планирует заблокировать счета МТС и «ВымпелКома»  #news, #новости",-1,-1,,,,,
236,615845800787120000,1435664055,#mir Минюст США планирует заблокировать счета МТС и «ВымпелКома»,-1,-1,,,,,
237,615846287909370000,1435664171,Минюст США планирует заблокировать счета МТС и «ВымпелКома»  #америка,-1,-1,,,,,
238,615846287649290000,1435664171,Минюст США планирует заблокировать счета МТС и «ВымпелКома»: Минюст Соединенных штатов намерен заблокировать с... http://t.co/ze44wD9M3i,-1,-1,,,,,
239,615846916677620000,1435664321,"@kaminchik Евгений, здравствуйте! Подробности акции здесь: http://t.co/BSfbccBPQ2. #билайн",0,,,,,,
240,615847008134410000,1435664343,Управляем правильно контактами на Билайне http://t.co/YOFG4tW5mL,0,,,,,,
242,615847634952130000,1435664492,RT @tucimila: Минюст США планирует заблокировать счета МТС и «ВымпелКома»  #новости #мир,-1,-1,,,,,
243,615848734023410000,1435664754,@Beeline_RUS по Москве постоянно пропадает 3G.,-1,,,,,,
244,615850863911940000,1435665262,"@matinaaaa87, можете прикрепить к сообщению скриншот с происходящей во время загрузки ситуацией? ^ЕР #МТС",,0,,,,,
245,615850951480590000,1435665283,Минюст США попросил заблокировать «счета МТС и «ВымпелКома»: http://t.co/lrz6SV2hKS,-1,-1,,,,,
246,615851265499750000,1435665358,"@TwoPinaColada, здравствуйте, напишите, пожалуйста, подробнее, в связи с чем такой отзыв. Нам важно каждое мнение. ^ДМ #МТС",,0,,,,,
247,615851747911840000,1435665473,"Минюст Соединенных штатов намерен заблокировать счета МТС и ""ВымпелКома"". Федеральный суд США ведет расследование по…",-1,-1,,,,,
248,615851885833100000,1435665506,"Билайн) на печать РС-версии пока не только данные, мгновенно оплачивают отдых или показателей продаж",0,,,,,,
249,615852642141640000,1435665686,"Власти США требуют арестовать счета партнера МТС и ""Билайн"" http://t.co/rnTrCGbzX3",-1,-1,,,,,
250,615852773620460000,1435665717,Минюст США планирует заблокировать счета МТС и «ВымпелКома» http://t.co/MCfcwip5Ix,-1,-1,,,,,
251,615852902150620000,1435665748,"не факт. мегафон сейчас в землю ударились, они Синтерру купили. Так что они направили свое развитие d Земной интернет&amp;raquo;(думаю все поня",,,0,,,,
252,615853081713080000,1435665791,ЕР #МТС.,,0,,,,,
253,615853212604570000,1435665822,"http://t.co/uIhr61Yn3r Власти США требуют арестовать счета партнера МТС и ""Билайн"": Минюст… http://t.co/dtT4O3Jifc # #sip #sms #ip #смс",-1,-1,,,,,
254,615855182778340000,1435666292,"@achir_shadr, по условиям программы""МТС Бонус""после регистрации в течение 7 дней проводится проверка на соответствие условиям программы. ^СА",,0,,,,,
