term,tone
") ,",2
"жечь,",2
"рад,",2
"притягивать,",1.97
"пельмень,",1.97
"55,",1.97
"лида,",1.97
"радовать,",1.97
"лю,",1.97
"ht,",1.97
"аппетит,",1.97
"восхитительный,",1.97
"чуток,",1.97
"2012,",1.97
"#love,",1.97
"хит,",1.97
"японский,",1.97
"вася,",1.97
"💥,",1.97
"тиба,",1.97
"великолепно,",1.97
"зафолловить,",1.97
"?),",1.97
"домик,",1.97
"воскресный,",1.97
"идеально,",1.96
"подарить,",1.95
"невероятно,",1.94
"заведение,",1.94
"бабочка,",1.94
"мяу,",1.94
"?',",1.94
"👏,",1.92
"is,",1.91
"️,",1.91
"охуенный,",1.91
"поправляться,",1.91
"позитивный,",1.91
"отлично,",1.9
"лава,",1.9
"клевый,",1.9
"азазаз,",1.89
"😝,",1.88
"забавно,",1.88
"😃,",1.88
"крутой,",1.88
"наконец,",1.88
"ХД,",1.87
"клип,",1.85
"ураааааааа,",1.82
"Le,",1.82
"омо,",1.82
"всима,",1.82
"бооже,",1.82
"корректор,",1.82
"яяя,",1.82
"#egypt,",1.82
"личинка,",1.82
"17.11,",1.82
"дельфин,",1.82
"лого,",1.82
"ценитель,",1.82
"можеш,",1.82
"гусар,",1.82
"аххахахаюа,",1.82
"мисс,",1.82
"красивость,",1.82
"#АкакийФолловитАкакия,",1.82
"#LA,",1.82
"пестень,",1.82
"отыгрывать,",1.82
"исииин,",1.82
"сашк,",1.82
"ахаххаах,",1.82
"дааааааааааа,",1.82
"Hall,",1.82
"застилать,",1.82
"бисквитный,",1.82
"похвальный,",1.82
"☀️,",1.82
"~~~~,",1.82
"орден,",1.82
"дистрофик,",1.82
"_)),",1.82
"ииии,",1.82
"Compilation,",1.82
"завтрамен,",1.82
"неспящий,",1.82
"надооо,",1.82
"!!))),",1.82
"возомнить,",1.82
"джаганнат,",1.82
"понеслоооооооооось,",1.82
"старинный,",1.82
"часик,",1.82
"чуточку,",1.82
"грим,",1.82
"спартаковский,",1.82
";) ,",1.82
";)»,",1.82
"иха,",1.82
"развлечение,",1.82
"пипетка,",1.82
"тракторист,",1.82
":):):),",1.82
"кань,",1.82
"Cancer,",1.82
"Еее,",1.82
"touch,",1.82
"атат,",1.82
"💁,",1.82
"ксюшенька,",1.82
"агаа,",1.82
"OS,",1.82
"#годвилль,",1.82
"❄️❄️❄️,",1.82
"побаловать,",1.82
"реплика,",1.82
"#МоегоБиасаЗовут,",1.82
"долгожданный,",1.82
"опаа,",1.82
"патч,",1.82
"весенний,",1.82
"многоуровневый,",1.82
"SugarVodonaeva,",1.82
"даааааааа,",1.82
"нез,",1.82
"web,",1.82
"тодас,",1.82
"болталка,",1.82
"кхм,",1.82
"репертуар,",1.82
"пак,",1.82
"боуимание,",1.82
"проходка,",1.82
"спатка,",1.82
"вангуй,",1.82
"язычок,",1.82
"расслаблять,",1.82
"разживаться,",1.82
"#sexy,",1.82
"баритон,",1.82
"конфликтология,",1.82
"визит,",1.82
"угарал,",1.82
"гарантированный,",1.82
"☺☺☺,",1.82
"фаршированный,",1.82
"гав,",1.82
"эбля,",1.82
"награждение,",1.82
"барселона,",1.82
"разгрузка,",1.82
"🐥,",1.82
"🏠,",1.82
"отряхиваться,",1.82
"халявно,",1.82
"приглашение,",1.82
"шевельнуться,",1.82
"темно-русый,",1.82
"саксофон,",1.82
"хDDDDDD,",1.82
"1600,",1.82
"#Сверхъестественное,",1.82
"#икеа,",1.82
"слю,",1.82
"штормить,",1.82
"благополучие,",1.82
"кофемашина,",1.82
"#СДНЮХОЙМАРИО,",1.82
"#ГОНАМАРС,",1.82
"досуг,",1.82
"👪,",1.82
"спасииибооо,",1.82
"девайс,",1.82
")))*,",1.82
"EMA,",1.82
"лоол,",1.82
"адикт,",1.82
"ахриненно,",1.82
"арка,",1.82
"карамельный,",1.82
"друзь,",1.82
"особа,",1.82
"корчма,",1.82
"деревце,",1.82
"путепровод,",1.82
"дирекшн,",1.82
"особь,",1.82
"всевс,",1.82
"ваау,",1.82
"лежачий,",1.82
"палитра,",1.82
"St,",1.82
"7000,",1.82
"...)) ,",1.82
"дурок,",1.82
"#хочу,",1.82
"поросенок,",1.82
"station,",1.82
"пазязь,",1.82
"обматерить,",1.82
"💇,",1.82
"боулинг,",1.82
"завуалировать,",1.82
"старое,",1.82
"наступление,",1.82
"хДДД,",1.82
"#ятожихотелобнятьбытибя,",1.82
"#спб,",1.82
"подъезжать,",1.82
"#ремонт,",1.82
"вандалка,",1.82
"пузо,",1.82
"красавчег,",1.82
"необыкновенный,",1.82
"#best,",1.82
"гэтсби,",1.82
"пополнение,",1.82
"пейн,",1.82
"#Repost,",1.82
"демка,",1.82
"🙆,",1.82
"ТБВ,",1.82
"блекнуть,",1.82
"медиа,",1.82
"#ВНУК,",1.82
"описание,",1.82
"планерный,",1.82
"веня,",1.82
"щуваааак,",1.82
"блонда,",1.82
"грандиозный,",1.82
"#сказка,",1.82
"♡♡♡,",1.82
"блонды,",1.82
"крестины,",1.82
"Up,",1.82
"заинтриговывать,",1.82
"пасииибо,",1.82
"тренький,",1.82
"вышивка,",1.82
"#ПризняйсяТвиттерскомуВЛюбви,",1.82
"№,",1.82
"состязание,",1.82
"стимулировать,",1.82
"муууж,",1.82
"перхоть,",1.82
"заверять,",1.82
"💏,",1.82
"10.7,",1.82
"анжелес,",1.82
"раш,",1.82
"#model,",1.82
"одеялка,",1.82
"шоушенка,",1.82
"тыж,",1.82
"#Sony,",1.82
"сформулировать,",1.82
"нра,",1.82
"мальдивы,",1.82
"McDonald,",1.82
"разруливать,",1.82
"золотце,",1.82
"Billy,",1.82
"поздравляююю,",1.82
"Cosmopolitan,",1.82
"Are,",1.82
"белка,",1.82
"четкость,",1.82
"леночка,",1.82
"#ИльназМиндубаевСДнемРождения,",1.82
"кислительный,",1.82
"чайхана,",1.82
"📹,",1.82
"подготавливать,",1.82
"приютить,",1.82
"group,",1.82
"обитатель,",1.82
"G,",1.82
"#шутка,",1.82
"пятеро,",1.82
"KReeD,",1.82
"'=))),",1.82
"morning,",1.82
"определенно,",1.82
"вднх,",1.82
"слоупока,",1.82
"#Дерби,",1.82
"настяй,",1.82
"монинг,",1.82
"#Sochi2014,",1.82
"всплакнуть,",1.82
"реализовывать,",1.82
"глянцевый,",1.82
"skillet,",1.82
"лицейский,",1.82
"всяко,",1.82
"форбс,",1.82
"муза,",1.82
"пожарник,",1.82
"♥♥♥♥♥,",1.82
"хDDDD,",1.82
"мрр,",1.82
"спасибушко,",1.82
"ташкент,",1.82
"☝️,",1.82
"ау,",1.82
"юхуу,",1.82
"фифа,",1.82
"всего-то,",1.82
"Pranks,",1.82
"ярославль,",1.82
"пресс-конференция,",1.82
"Copy,",1.82
"изизизи,",1.82
"Laughter,",1.82
"охохох,",1.82
"стартовый,",1.82
"вууух,",1.82
"киль,",1.82
"🏩,",1.82
"теннисный,",1.82
"бадан,",1.82
"жизнеутверждающий,",1.82
"лубло,",1.82
"петрова,",1.82
"ахахахахаххахах,",1.82
"наутро,",1.82
"сергиев,",1.82
"#фксм,",1.82
"трансформация,",1.82
"полотенце,",1.82
"#ruseo,",1.82
"по-черному,",1.82
"ооооох,",1.82
"нарния,",1.82
"have,",1.82
"103.4,",1.82
"подкалывать,",1.82
"мегаактивный,",1.82
"тимирязевский,",1.82
"володенька,",1.82
"#БЕЛИБЕРЫПРОТИВПЕРВОГОКАНАЛА,",1.82
"крейзи,",1.82
"рим,",1.82
"выжидать,",1.82
"#mtvstarts,",1.82
"уууууу,",1.82
":*****,",1.82
"ааахха,",1.82
"веселуха,",1.82
"мотик,",1.82
"Heaven,",1.82
"охохохо,",1.82
"стрип,",1.82
"беспалевность,",1.82
"#party,",1.82
"тебяяяяяя,",1.82
"ная,",1.82
"рюмка,",1.82
"всееееее,",1.82
"медведевский,",1.82
"беляев,",1.82
"принципиально,",1.82
"🔴,",1.82
"степаша,",1.82
"вперееед,",1.82
"огоо,",1.82
"ЕЕЕ,",1.82
"билык,",1.82
"�,",1.82
"таллин,",1.82
"ульяна,",1.82
"утаскивать,",1.82
"#youth13,",1.82
"Donuts,",1.82
"жлбной,",1.82
"божииииии,",1.82
"спонтанность,",1.82
"помолиться,",1.82
"клика,",1.82
"поздравляяююю,",1.82
"алматы,",1.82
"фуфу,",1.82
"тактика,",1.82
"ик,",1.82
"водный,",1.82
"алексеевский,",1.82
"социализация,",1.82
"дебют,",1.82
"харлей,",1.82
"🍻,",1.82
"#instafood,",1.82
"Igorek,",1.82
"#dream,",1.82
"димка,",1.82
"проспоривать,",1.82
"кенгуру,",1.82
"намываться,",1.82
"\\,",1.82
"пониматься,",1.82
"собакен,",1.82
"бис,",1.82
"предсказатель,",1.82
"AHS,",1.82
"бэкииииииииииии,",1.82
"далека,",1.82
"просека,",1.82
"дерзать,",1.82
"выговаривать,",1.82
"допереть,",1.82
"ахахаа,",1.82
"кааааайф,",1.82
"примечательный,",1.82
"снооов,",1.82
"усыпать,",1.82
"спатька,",1.82
"ниг,",1.82
"чаша,",1.82
"пианистка,",1.82
"огурцов,",1.82
"ойойой,",1.82
"тойота,",1.82
"#ВСамоеСердце...,",1.82
"трехколесный,",1.82
"охан,",1.82
"рейчел,",1.82
"#GTA5,",1.82
"лунтик,",1.82
"оукб,",1.82
"пополнять,",1.82
"фирменный,",1.82
"мультя,",1.82
"нежно-розовый,",1.82
"кирюха,",1.82
"сфотать,",1.82
"ништячка,",1.82
"настольгия,",1.82
"WOW,",1.82
"?;),",1.82
"огорчение,",1.82
"зр,",1.82
"нобель,",1.82
"заигрывать,",1.82
"апостол,",1.82
"прозрачный,",1.82
"#dog,",1.82
"большущий,",1.82
"когдая,",1.82
"#офицеров,",1.82
"promo,",1.82
"нут,",1.82
"чертовка,",1.82
"пта,",1.82
"контур,",1.82
"гармоничный,",1.82
"ахахахааха,",1.82
"ледовый,",1.82
"цитрусик,",1.82
"стулес,",1.82
"ченнинг,",1.82
"путишествиница,",1.82
"#спокойнойночи,",1.82
"вилс,",1.82
"увидь,",1.82
"микеле,",1.82
"растаивать,",1.82
"колхозник,",1.82
"хрустеть,",1.82
"наслушаться,",1.82
"Volvo,",1.82
"тим,",1.82
"fkirkorov,",1.82
"доползать,",1.82
"месячные,",1.82
"эксо,",1.82
"огорошивать,",1.82
"Glamour,",1.82
"морковь,",1.82
"ихихихихиххих,",1.82
"матчасть,",1.82
"пучина,",1.82
"зашифровывать,",1.82
"обряд,",1.82
"именинник,",1.82
"Angeles,",1.82
"спагетти,",1.82
"щелково,",1.82
"Shake,",1.82
"французкий,",1.82
"николич,",1.82
"позн,",1.82
"поп-музыка,",1.82
"rgrus,",1.82
"текн,",1.82
"несеолько,",1.82
"Hello,",1.82
"хотхотхот,",1.82
"выплата,",1.82
"малютка,",1.82
"туарег,",1.82
"неотразимый,",1.82
"сумочка,",1.82
"аееее,",1.82
"мышиный,",1.82
"волочков,",1.82
"винчи,",1.82
"знааю,",1.82
"солидный,",1.82
"#msk,",1.82
"4Life,",1.82
"драко,",1.82
"архитектор,",1.82
"us,",1.82
"ArtPlay,",1.82
"потрудиться,",1.82
"селянин,",1.82
"ванг,",1.82
"PS3,",1.82
"рафаэлло,",1.82
"отжиматься,",1.82
"нашол,",1.82
"#сталинград,",1.82
"хаххахах,",1.82
"обворожительный,",1.82
"бишкек,",1.82
"лана,",1.82
"as,",1.82
"бурлить,",1.82
"сметана,",1.82
"шуликов,",1.82
"совершеннолетие,",1.82
"ароматный,",1.82
"beautiful,",1.82
"уррр,",1.82
"блинкоский,",1.82
"20.2,",1.82
"дройд,",1.82
"алегрова,",1.82
"попускать,",1.82
"тепреь,",1.82
"прибиваться,",1.82
"пошаговый,",1.82
"#гордость,",1.82
"#500aDay,",1.82
"Hell,",1.82
"покачать,",1.82
"Lounge,",1.82
"чизбургер,",1.82
"посмотрилс,",1.82
"артемий,",1.82
"узбагоился,",1.82
"закидывать,",1.82
"рея,",1.82
"кружка,",1.82
"кураторша,",1.82
"тигренок,",1.82
"стоящий,",1.82
"натсук,",1.82
"миллионный,",1.82
"SUPER,",1.82
"львенок,",1.82
"рубашечка,",1.82
"Edikovich,",1.82
"именины,",1.82
"#LoveRadio,",1.82
"подыгрывать,",1.82
"interfax,",1.82
"OMG,",1.82
"Xperia,",1.82
"шалунишка,",1.82
"Rus,",1.82
"элли,",1.82
"3333333,",1.82
"ребяяят,",1.82
"милот,",1.82
"30мин,",1.82
"заманчивый,",1.82
"5го,",1.82
"лююбить,",1.82
"позировать,",1.82
"глупенький,",1.82
"''',",1.82
"добегать,",1.82
"Page,",1.82
"проверенный,",1.82
"подковывать,",1.82
"посудомойка,",1.82
"плодородие,",1.82
"класно,",1.82
"подходяшие,",1.82
"#добрыйтвит,",1.82
"мордашка,",1.82
"уэйн,",1.82
"смишный,",1.82
"неподражаемый,",1.82
"утраивать,",1.82
"акцентировать,",1.82
"скарлетт,",1.82
"#vacation,",1.82
"йога,",1.82
"искупаться,",1.82
"приятноооо,",1.82
"коробочка,",1.82
"#кот,",1.82
"лучистый,",1.82
"призер,",1.82
"арахисовый,",1.82
"Place,",1.82
"оттаптывать,",1.82
"Cut,",1.82
"бесподобный,",1.82
"☺❤,",1.82
"#ЗАРАБАТЫВАЛ,",1.82
"вахах,",1.82
"пирамида,",1.82
"скажеш,",1.82
"Ride,",1.82
"злюкен,",1.82
"tagged,",1.82
"добби,",1.82
"дикаприо,",1.82
"☔️,",1.82
"шить,",1.82
"сказуемое,",1.82
"понервничать,",1.82
"нэ,",1.82
"Яяяя,",1.82
"гиль,",1.82
"лейбниц,",1.82
"дробь,",1.82
"#завтрак,",1.82
"палмолять,",1.82
"кормитель,",1.82
"afride35,",1.82
"#деньрождения,",1.82
"#скачать,",1.82
"миньон,",1.82
"душевненько,",1.82
"анька,",1.82
"кадетство,",1.82
"️❄️,",1.82
"зефирка,",1.82
"эпитет,",1.82
"#NaNax,",1.82
"черкесск,",1.82
"ляпот,",1.82
"гуд,",1.82
"ахазах,",1.82
"сказочно,",1.82
"#nice,",1.82
"ребяят,",1.82
"веселие,",1.82
"ржунимаг,",1.82
"порнушка,",1.82
"авторынок,",1.82
"🎀,",1.82
"дааааааа,",1.82
"XDXDXDXDXD,",1.82
"👖,",1.82
"штрудель,",1.82
"портман,",1.82
"гражданка,",1.82
"бронь,",1.82
"уткин,",1.82
"гавайский,",1.82
"Eminem,",1.82
"нуашто,",1.82
"наводка,",1.82
"ххха,",1.82
"Green,",1.82
"xdd,",1.82
"мяяяяу,",1.82
"фк,",1.82
"Andrei60usl,",1.82
"прводка,",1.82
"саунд,",1.82
"#HappyBirthdayEmin,",1.82
"тсс,",1.82
"пелагея,",1.82
"полцарство,",1.82
")))))❤️,",1.82
"несомнееный,",1.82
"попутать,",1.82
"нарасхват,",1.82
"опа,",1.82
"сатира,",1.82
"джу,",1.82
"анастейша,",1.82
"гамлет,",1.82
"хи,",1.82
"хе,",1.82
"промоутер,",1.82
"дорабатывать,",1.82
"эва,",1.82
"блеск,",1.82
"Snow,",1.82
"#палата6,",1.82
"id,",1.82
"®,",1.82
"селена,",1.82
"#солнышко,",1.82
"авввва,",1.82
"одуванчик,",1.82
"любимица,",1.82
"#Футбол,",1.82
"сл,",1.82
"басистый,",1.82
"Plug,",1.82
"гуууб,",1.82
"инесса,",1.82
"Awwwww,",1.82
"эммм,",1.82
"#спокойнойночималыши,",1.82
"дневный,",1.82
"разжевывать,",1.82
"СТБ,",1.82
"ууух,",1.82
"милость,",1.82
"вежливо,",1.82
"пенза,",1.82
"переспрашивать,",1.82
"тоэй,",1.82
"Gogh,",1.82
"оуу,",1.82
"дададададад,",1.82
"☺️☺️,",1.82
"....?,",1.82
"взбадривать,",1.82
"твитна,",1.82
":****,",1.82
"#TheReasonWeLoveNils,",1.82
"Devil,",1.82
"jajaja,",1.82
"official,",1.82
"магадан,",1.82
"вафля,",1.82
"песнять,",1.82
"самовар,",1.82
"massimotinelli,",1.82
"⭐,",1.82
"нелегкий,",1.82
"цой,",1.82
"подстебать,",1.82
"!!)))),",1.82
"ваувау,",1.82
"парализовывать,",1.82
"тебяя,",1.82
"котлетка,",1.82
"ахахмха,",1.82
"подсматривать,",1.82
"скиллет,",1.82
"#ЧитайДостойных!,",1.82
"Feel,",1.82
"чепожирать,",1.82
"эволюционировать,",1.82
"хихихиха,",1.82
"ассистент,",1.82
"миник,",1.82
"канфета,",1.82
"спасииииибо,",1.82
"тоха,",1.82
"SMS,",1.82
"🍩,",1.82
